wallet,moca_id,moca_xp,week
0xc886db8b8cd260f5ee38ba3d8f8e9324ee27ea33,5923,108.8,8
0x64792b272affde292f884dc9ad1cdfc55a97aed9,5929,80.0,8
0x5a1c6b926209a865718d7be43055ab747fdafd57,5956,108.8,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,5966,108.8,8
0x07525e4ec167102d87d24a76195d6dc22e325635,5970,68.8,8
0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,5981,68.0,8
0x5a1c6b926209a865718d7be43055ab747fdafd57,5985,94.6,8
0x07525e4ec167102d87d24a76195d6dc22e325635,6001,68.8,8
0x92373997819b0e4529be7988eea4bedd4d276f74,6009,92.8,8
0xab0dee2006c7d84330b95cfa7c38da4307dfd74e,6010,108.8,8
0xe44bccd274d0551a6e2af33cd89d7d6206e269dc,6047,94.4,8
0xe44bccd274d0551a6e2af33cd89d7d6206e269dc,6048,94.4,8
0x1c65b333dfb1acc18c96fc5469040b222dbe548a,6055,64.0,8
0x82636b0d51ed02132d445d3c32a57280a0625053,6059,93.0,8
0x82636b0d51ed02132d445d3c32a57280a0625053,6060,80.0,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6064,108.8,8
0x5e71dce31312ecf6110e552c8d8a5fe34cd6c8dd,6078,108.8,8
0x87f4c743c2a1323a88855f2db61ec1eea651ca2e,6083,108.8,8
0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,6085,92.8,8
0x11065895c4c25ed56d6303bc8848c068411c8cff,6086,24.0,8
0xe44bccd274d0551a6e2af33cd89d7d6206e269dc,6087,94.4,8
0xe44bccd274d0551a6e2af33cd89d7d6206e269dc,6088,94.4,8
0x92373997819b0e4529be7988eea4bedd4d276f74,6093,76.8,8
0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,6100,72.8,8
0xda1e9c631ace798036d2650f0283e63bc546f213,6108,102.4,8
0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,6126,108.8,8
0x2106df7c24125c1c8f7f1f6deaaede93fd9a2e74,6131,80.0,8
0x5778ea2b2f688b604413ba839d0cb64ecccd1f47,6172,80.0,8
0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6173,86.4,8
0x7cdbbcc3bf7dfa8db52f9fef414865d41ff50bad,6203,126.4,8
0xdd22de8b55cc572d889a0b9edf114ce746126c49,6206,97.8,8
0xab0dee2006c7d84330b95cfa7c38da4307dfd74e,6208,70.4,8
0x7b2758ef11d152becab8c9aa3f0f7a43c1075ab9,6229,52.0,8
0xda1e9c631ace798036d2650f0283e63bc546f213,6231,102.4,8
0x92373997819b0e4529be7988eea4bedd4d276f74,6232,125.8,8
0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,6233,108.8,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,6257,80.0,8
0xab0dee2006c7d84330b95cfa7c38da4307dfd74e,6259,108.8,8
0xa5582069f568e1cd91cd8c6f9f5d0494108c1275,6277,61.0,8
0x0be708eafc31a270707f8b8a4ac0259b54b4740f,6292,107.2,8
0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,6296,23.2,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6310,108.8,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6314,108.8,8
0xf6e08b16b96eca49dd098359dba9ea894ef4cf47,6320,96.0,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6321,108.8,8
0xfa63a0cc1c26a78bca88991f15ebb6689f60b3ec,6330,90.0,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6332,108.8,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6335,108.8,8
0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6349,70.4,8
0x4c339ba83562a1ab6e7ce1b9d2668197e2e35153,6351,90.0,8
0xc0385c781b2f35ae0ba54c2948f4c23afa3bb954,6354,84.8,8
0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,6361,108.8,8
0xc2ba2b009a9a8f12fdabed184412120fb072d620,6367,94.4,8
0x410a20d45edbb4415a5981be8d559676b8100e57,6385,108.8,8
0xda1e9c631ace798036d2650f0283e63bc546f213,6387,102.4,8
0x410a20d45edbb4415a5981be8d559676b8100e57,6394,108.8,8
0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6400,92.8,8
0xab0dee2006c7d84330b95cfa7c38da4307dfd74e,6406,86.4,8
0xea9aaa635142aae3c710986f7be0a18ba02efb41,6417,94.4,8
0x8f38f98e14b0ca08bf91acdc0a9cd18404c28070,6427,80.0,8
0x8f38f98e14b0ca08bf91acdc0a9cd18404c28070,6428,90.0,8
0x9fed225115a1374c7f0faef307d471c80fff1893,6457,66.4,8
0xb4c37c7ad3b83b66c4848d24f19a48aafff00d56,6462,84.8,8
0x9e4f549720a1e3acab7bf9a3e9c5727ce9ea8ebc,6486,64.0,8
0x9e4f549720a1e3acab7bf9a3e9c5727ce9ea8ebc,6487,80.0,8
0xff5ad07002d876bbb63a17d3f5bab8f63f034e1e,6493,68.8,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6501,96.0,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6504,76.8,8
0xff5ad07002d876bbb63a17d3f5bab8f63f034e1e,6508,68.8,8
0xe488fbac4a5c9b35325343a1c56723450e427d69,6512,80.0,8
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6514,108.8,8
