moca_id,moca_xp,wallet,week
5196,72.0,0x97b4b4ac02486ce8b5327b8d86b3688d49b9663d,7
5199,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5207,83.2,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
5223,72.0,0x6f698c01fc0cdcd85905c2afd36feb60e0fa97bd,7
5224,72.0,0x6f698c01fc0cdcd85905c2afd36feb60e0fa97bd,7
5226,83.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5239,72.0,0x3f3a0fcb36bef2ce4860ef4d4ab2b8958a5e96e3,7
5240,72.0,0x3f3a0fcb36bef2ce4860ef4d4ab2b8958a5e96e3,7
5241,72.0,0xd2f0ecf976ba28259a42ff7b38c8279453e21f2b,7
5242,72.0,0xd2f0ecf976ba28259a42ff7b38c8279453e21f2b,7
5258,72.0,0x0c76c897e0ebf2062320c51fe68ecd39dfe4aae0,7
5259,72.0,0x0c76c897e0ebf2062320c51fe68ecd39dfe4aae0,7
5263,68.8,0xcc0e876967c6f7d72162b489545fdab6f2b2f848,7
5264,72.0,0x51c6f394372be78a6264f8fe784cde83c8a86530,7
5265,72.0,0x51c6f394372be78a6264f8fe784cde83c8a86530,7
5271,72.0,0x134f89fa9c8dcf62c1e1f4aeb0fe9c9d5e69920a,7
5272,72.0,0x134f89fa9c8dcf62c1e1f4aeb0fe9c9d5e69920a,7
5275,96.0,0x2897220823965b28bcb9d7fb3a215be633e377b4,7
5276,96.0,0x2897220823965b28bcb9d7fb3a215be633e377b4,7
5288,72.0,0xc23a60d800279d338e0a73be5f1a639ff2f492a0,7
5289,72.0,0xc23a60d800279d338e0a73be5f1a639ff2f492a0,7
5308,72.0,0xbb46a26d61145c9becf49f52501dea12c80cd8e8,7
5309,72.0,0xbb46a26d61145c9becf49f52501dea12c80cd8e8,7
5318,72.0,0xf91689a8581b9efd80a1b273ec730828f7ea0628,7
5319,72.0,0xf91689a8581b9efd80a1b273ec730828f7ea0628,7
5324,72.0,0x713c9aa2bdc82febc3b7f0e07f8a19a99bf6e047,7
5332,80.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
