moca_id,moca_xp,wallet,week
6127,48.0,0x202c05cf01d9db2b44b50ba7827a001755305591,6
6131,64.0,0x17a78ba19bb7968c7678315c7f8682264ca4fe49,6
4728,67.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
5711,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
5900,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
6572,67.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
8530,51.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
1469,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
3609,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
4423,67.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
4523,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
4640,36.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
6173,60.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
6349,44.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
1159,57.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
1317,53.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
1778,44.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
2741,36.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
3461,52.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
3533,36.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
4027,28.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
4140,28.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
7132,67.2,0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,6
1991,67.2,0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,6
2754,51.2,0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,6
1419,64.0,0x2684da0d2e5c1d1dfeaa8048b4dd7400b4605bf7,6
7568,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7569,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7570,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7571,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7572,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
