moca_id,tribe,moca_xp,wallet,week
3477,dreamer,70.4,0x87f4c743c2a1323a88855f2db61ec1eea651ca2e,5
3845,dreamer,54.4,0x87f4c743c2a1323a88855f2db61ec1eea651ca2e,5
3874,dreamer,70.4,0x87f4c743c2a1323a88855f2db61ec1eea651ca2e,5
1085,dreamer,56.0,0x88d8d8c2e9a29177a4a8d6755b3870e6720ee6a6,5
4630,dreamer,56.0,0x89ab095e65810d1cf3582c52159220cee5ba3bb2,5
4631,dreamer,56.0,0x89ab095e65810d1cf3582c52159220cee5ba3bb2,5
4093,dreamer,56.0,0x8d9f9458ce322b762663d540772ba4e8417cbd87,5
1551,dreamer,40.0,0x8de4921b0729621496a41df811f2f0c402bb7750,5
1059,dreamer,54.4,0x957a846b8d884230fedfd035eab11db6a2c02165,5
4877,dreamer,70.4,0x957a846b8d884230fedfd035eab11db6a2c02165,5
5652,dreamer,55.2,0x957a846b8d884230fedfd035eab11db6a2c02165,5
5406,dreamer,70.4,0x95b61beb8bb3f8b473c420f3355762808f09d828,5
5471,dreamer,70.4,0x973957d96657521ea8c00b024167944c6e7031f3,5
2001,dreamer,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
2002,dreamer,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
5793,dreamer,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
5850,dreamer,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
6085,dreamer,54.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
6233,dreamer,70.4,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,5
6705,dreamer,38.4,0x522562cbdb0ecfdbb331f5e753a0300b993618c7,5
2210,dreamer,56.0,0x9a8ffcfb98afecb9698bc1df1605112cdee9b361,5
1409,dreamer,24.0,0x9c631c1cc8db5faaf69f709aa4021440aea7bc0b,5
3701,dreamer,56.0,0x9ea94e31853c76c6912b6903027bb8f456e9f8ea,5
3702,dreamer,56.0,0x9ea94e31853c76c6912b6903027bb8f456e9f8ea,5
6336,dreamer,49.6,0x46c6b56ec3815c15ebbd9e0a5a17996bc9db2ccf,5
2181,dreamer,48.0,0xa4e023bdbecf5709ee97b5170b8f5459d08f452f,5
1775,dreamer,68.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
2159,dreamer,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
2195,dreamer,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
2797,dreamer,36.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
4373,dreamer,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
5859,dreamer,52.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,5
2566,dreamer,56.0,0xab81377a955fd33034db726bebc7b610bfbdb156,5
2567,dreamer,56.0,0xab81377a955fd33034db726bebc7b610bfbdb156,5
3150,dreamer,56.0,0xad11b0e1ef67d1d0950eaa159ca821bdb42b6d10,5
3543,dreamer,58.4,0xae5252b7d6603af2fa284e565a11e3175ef84a9c,5
3544,dreamer,58.4,0xae5252b7d6603af2fa284e565a11e3175ef84a9c,5
1512,dreamer,56.0,0xaf6e148b68e12e7acbde71344e6ae1c99b12dd32,5
1513,dreamer,40.0,0xaf6e148b68e12e7acbde71344e6ae1c99b12dd32,5
6571,dreamer,40.0,0xb0030f96a205e89817e68520838fd2b8401cfc1c,5
1684,dreamer,56.0,0xb08b9f29edfd8feed9a6f1c23db3d7ffe9bc89f9,5
2582,dreamer,48.0,0xb0e8af8ddc8480789b37f90689c5bbba2139804c,5
2380,dreamer,60.8,0xb2e7f7044a94dd0f9dca56f2e402355d0a0d60e4,5
3905,dreamer,40.0,0xb3384ebd56b9e7265d8ab94f17563f2cc71154b3,5
1086,dreamer,56.0,0xb663d5ba61842314c6c9011102e8baddb282487d,5
3018,dreamer,70.4,0xb88c8ee3bd560bbd68ad80e0cdb9db8c10679889,5
6554,dreamer,59.2,0xba943f9a82e378eac5c33bbc92263e82ee64f50b,5
5308,dreamer,56.0,0xbb46a26d61145c9becf49f52501dea12c80cd8e8,5
5309,dreamer,56.0,0xbb46a26d61145c9becf49f52501dea12c80cd8e8,5
1041,dreamer,56.0,0xbd1cc7c77fc8e1171c2f0666835e1dcb8462ae68,5
1042,dreamer,56.0,0xbd1cc7c77fc8e1171c2f0666835e1dcb8462ae68,5
4153,dreamer,54.4,0x92373997819b0e4529be7988eea4bedd4d276f74,5
6232,dreamer,70.4,0x92373997819b0e4529be7988eea4bedd4d276f74,5
1149,dreamer,56.0,0xbe949adac94b2a046b3e86a0c14ca69591c5621a,5
1150,dreamer,56.0,0xbe949adac94b2a046b3e86a0c14ca69591c5621a,5
2919,dreamer,40.0,0xc130ed78bb8c56ac82aea2216c8f2a49b94ad52f,5
1890,dreamer,63.2,0xc2ba2b009a9a8f12fdabed184412120fb072d620,5
2158,dreamer,63.2,0xc2ba2b009a9a8f12fdabed184412120fb072d620,5
2427,dreamer,47.2,0xc2ba2b009a9a8f12fdabed184412120fb072d620,5
6367,dreamer,63.2,0xc2ba2b009a9a8f12fdabed184412120fb072d620,5
4597,dreamer,42.4,0xc32e33f743cf7f95d90d1392771632ff1640de16,5
5467,dreamer,56.0,0xc337828780cc53b4c76041b3fddbf2f8f2a7cfd0,5
5468,dreamer,56.0,0xc337828780cc53b4c76041b3fddbf2f8f2a7cfd0,5
2939,dreamer,56.0,0xc4f6651679ecadb40bd0aa257f015ed366029a01,5
2940,dreamer,56.0,0xc4f6651679ecadb40bd0aa257f015ed366029a01,5
5473,dreamer,56.0,0xc564369c69c41f5b2ab9e29511413250de0e1656,5
5474,dreamer,56.0,0xc564369c69c41f5b2ab9e29511413250de0e1656,5
4666,dreamer,56.0,0xc6ca248a0003d93d7cc3ffc3ae84dff3676fd65b,5
5518,dreamer,56.0,0xcb14048dfb9971433eb56be524725e1b317b444f,5
3102,dreamer,70.4,0x8b2abf9618cb3899b8459de211eadf53598245ad,5
5712,dreamer,70.4,0x8b2abf9618cb3899b8459de211eadf53598245ad,5
