moca_id,moca_xp,wallet,week
5102,48.0,0x202c05cf01d9db2b44b50ba7827a001755305591,6
6127,48.0,0x202c05cf01d9db2b44b50ba7827a001755305591,6
6131,64.0,0x17a78ba19bb7968c7678315c7f8682264ca4fe49,6
1153,67.2,0x21cb5ba7e40eb0d547cfe5a6e1524d10a77dd11e,6
1154,67.2,0x21cb5ba7e40eb0d547cfe5a6e1524d10a77dd11e,6
2992,51.2,0x21cb5ba7e40eb0d547cfe5a6e1524d10a77dd11e,6
3290,64.0,0x2219d6b2c35a7f8f34d2b77ed7791c46eb852963,6
3291,64.0,0x2219d6b2c35a7f8f34d2b77ed7791c46eb852963,6
4728,67.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
5711,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
5900,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
6572,67.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
8530,51.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
1469,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
3609,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
4423,67.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
4523,83.2,0x24c25c6bbd8e721d0557c0f5c7fdd3bd4713519a,6
4640,36.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
