wallet,moca_id,moca_xp,week
0x5a1c6b926209a865718d7be43055ab747fdafd57,6573,172.8,13
0x8e0f45ebdb09f0ccbd1961605265d5c12b363030,2730,175.8,13
0xc9c31edf659ab3666bda5de72b1d10caec01f07d,1739,159.8,13
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6548,143.8,13
0xc32e33f743cf7f95d90d1392771632ff1640de16,6044,131.8,13
0xc337828780cc53b4c76041b3fddbf2f8f2a7cfd0,5467,124.0,13
0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,2496,132.8,13
0x4c7e8ef1265a9556cdab173877edce0931ca6984,1953,123.0,13
0x05d7c09a4d0cf7658b3507646f62e38b2dac8958,4927,120.0,13
0x648170077c732e74d2cea0319b874972b1ac216e,1079,128.0,13
0x8b2abf9618cb3899b8459de211eadf53598245ad,4529,158.8,13
0x947a518695f63096650e7bfd421fd9be8b38be3a,4146,172.8,13
0x3fcfbbdbaf2d42c3e36bb7eb621e9675abd4149b,1657,104.0,13
0x6eae0202053c5aef1b57911fec208f08d96050de,2839,160.0,13
0xdac4c0c7c0fe9890b08ac59bddb3bb96ec098992,4290,172.8,13
0x55be9cb776a3d4722b9da3b833c247a82ce6d151,5916,128.8,13
0x73653035f61f5603c6bef39df972b0d299bd224b,1171,148.4,13
0x5932a976921b9383e753b24582c37d439b46ff38,2230,123.0,13
0x49a456fe253d8a423b3d22a428085d9096f3fe61,3692,175.8,13
0x7728f3d2416dc0c6b363362301ada72e98ff1956,6414,173.4,13
0x8b2abf9618cb3899b8459de211eadf53598245ad,3549,156.8,13
0xacc2c6937a1f73d8a55ac2c3973b7338b3e18b6f,2308,134.0,13
0xe224a464e5b021636474a89c5b4bcb46dbd1da25,2236,104.0,13
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,4736,172.8,13
0xf9a0a378642a93e355473716ceb5b4151df8a09b,5191,123.0,13
0x39f4da389fef57165bd470eb422c755e271f785b,2070,123.0,13
0x8e0f45ebdb09f0ccbd1961605265d5c12b363030,2329,172.8,13
0xff5ad07002d876bbb63a17d3f5bab8f63f034e1e,6493,104.0,13
0xa9e72fb863cab3de32e68b9f990d3f894d7fa9e1,4321,124.0,13
0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,2682,174.8,13
0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,1514,148.0,13
0xdaf8313d766a62b5271a446b7e03d45ffb000490,2838,172.8,13
0x56b3591aafd665aadc8f956c5964923782ea1698,3002,124.0,13
0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,2797,136.0,13
0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,4578,147.0,13
0xab0dee2006c7d84330b95cfa7c38da4307dfd74e,5168,118.4,13
0xad11b0e1ef67d1d0950eaa159ca821bdb42b6d10,3150,124.0,13
0xbd5f8cd0a2d79376c06d0411cf4ac95a8028b014,1689,139.6,13
