moca_id,tribe,moca_xp,wallet,week
3926,builder,70.4,0x522562cbdb0ecfdbb331f5e753a0300b993618c7,5
1171,builder,63.2,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,5
7343,builder,20.8,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,5
1888,builder,46.4,0xaa87190076675da8d3496da24b0c3bbfa1e56396,5
1113,builder,60.8,0xb2e7f7044a94dd0f9dca56f2e402355d0a0d60e4,5
6462,builder,58.4,0xb4c37c7ad3b83b66c4848d24f19a48aafff00d56,5
3274,builder,70.4,0xb88c8ee3bd560bbd68ad80e0cdb9db8c10679889,5
4489,builder,70.4,0xb88c8ee3bd560bbd68ad80e0cdb9db8c10679889,5
4753,builder,9.6,0xba943f9a82e378eac5c33bbc92263e82ee64f50b,5
6578,builder,58.4,0x5f447199987971edb01e358cf67f390df9e75237,5
6009,builder,54.4,0x92373997819b0e4529be7988eea4bedd4d276f74,5
1438,builder,63.2,0xc3802dc1432a8f731946c9ebd73f1281a7e23212,5
1439,builder,63.2,0xc3802dc1432a8f731946c9ebd73f1281a7e23212,5
2466,builder,42.4,0xc70fe10cdf99151ffe9b2e24ee1da97fb780714b,5
4528,builder,54.4,0x8b2abf9618cb3899b8459de211eadf53598245ad,5
4529,builder,54.4,0x8b2abf9618cb3899b8459de211eadf53598245ad,5
6465,builder,56.0,0xcee0c9022120a24c720516247c8118c7be175ae8,5
6466,builder,56.0,0xcee0c9022120a24c720516247c8118c7be175ae8,5
1889,builder,70.4,0xa28ef9ab58ae6d14c23f8855852346c9510e49a3,5
1067,builder,40.8,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,5
3925,builder,54.4,0xd1e03e39b374de47c485f16ad6b9b5474c0ee013,5
2007,builder,70.4,0xdac4c0c7c0fe9890b08ac59bddb3bb96ec098992,5
2008,builder,70.4,0xdac4c0c7c0fe9890b08ac59bddb3bb96ec098992,5
4367,builder,70.4,0xdac4c0c7c0fe9890b08ac59bddb3bb96ec098992,5
6715,builder,70.4,0xdaf8313d766a62b5271a446b7e03d45ffb000490,5
4115,builder,70.4,0xdba6550fad8b525c27220c945c5f0b32813e2663,5
4488,builder,70.4,0xdbd7d362da4ff94b22778c51ed6ff24c584c4899,5
2101,builder,40.0,0xe032411873697228057e8bd48cc7a3f3985f2d94,5
6577,builder,58.4,0xe1ecf8ef96a4a01e1cb713321564530dc3165a8c,5
1806,builder,56.0,0xe34ee53f045293fd21aea306c33cb862f5ec8eb4,5
5668,builder,70.4,0xe46dd0d3163a96cabf7555401db4ad5e952b914b,5
5958,builder,56.0,0xe476c3a18fb117ecb16c986dcb09630bb3abe854,5
3020,builder,62.4,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,5
3599,builder,62.4,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,5
4442,builder,62.4,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,5
6754,builder,12.8,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,5
4721,builder,56.0,0xec1885e733c48350bd763aefbc7d2efc432bdc9c,5
4722,builder,56.0,0xec1885e733c48350bd763aefbc7d2efc432bdc9c,5
6512,builder,51.2,0xe488fbac4a5c9b35325343a1c56723450e427d69,5
2615,builder,49.6,0xeeb5d255d45e47e5d6532cc3775986d456bbe1b6,5
4011,builder,57.6,0xeeb5d255d45e47e5d6532cc3775986d456bbe1b6,5
4012,builder,57.6,0xeeb5d255d45e47e5d6532cc3775986d456bbe1b6,5
6699,builder,56.0,0xeec6d9ce9bb491f8843431a86cf24718b5e6b560,5
6295,builder,40.0,0xf1e13204ea7eb73953a80c7ba7c3cd708ddd5b1a,5
6637,builder,56.0,0xf293cbcb3cf8b57108c871e56fc85ce26d206554,5
1946,builder,70.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
4566,builder,70.4,0xfa261c49b440456944fbb019cdc95f2416883a99,5
