moca_id,tribe,moca_xp,wallet,week
3397,connector,56.0,0xe36c3e5ade45bb09c0ff17a23d241a956f7da962,5
3398,connector,56.0,0xe36c3e5ade45bb09c0ff17a23d241a956f7da962,5
4627,connector,70.4,0xe46dd0d3163a96cabf7555401db4ad5e952b914b,5
5608,connector,70.4,0xe46dd0d3163a96cabf7555401db4ad5e952b914b,5
5094,connector,58.4,0x19c47b6bf29cab375a11b0138dba57e0e484fbdc,5
3550,connector,44.0,0xe488fbac4a5c9b35325343a1c56723450e427d69,5
4512,connector,56.0,0xeec6d9ce9bb491f8843431a86cf24718b5e6b560,5
5450,connector,56.0,0xef5b0873722b25851cd7b1b5ad8b15a50847e72c,5
5451,connector,56.0,0xef5b0873722b25851cd7b1b5ad8b15a50847e72c,5
2032,connector,56.0,0xf30af00022a1f415f736c981903fb1a67f6a7796,5
2146,connector,54.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
4145,connector,70.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
4146,connector,70.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
5318,connector,56.0,0xf91689a8581b9efd80a1b273ec730828f7ea0628,5
5319,connector,56.0,0xf91689a8581b9efd80a1b273ec730828f7ea0628,5
4219,connector,70.4,0xfa261c49b440456944fbb019cdc95f2416883a99,5
