wallet,moca_id,moca_xp,tribe,week
0xe2c72dcf60ec2892fd3002561b730b8b6c750eed,6330,90.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,1187,68.8,neo-capitalist,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,1675,60.0,connector,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,1676,60.0,connector,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,1843,96.0,builder,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2036,56.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2044,96.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2054,56.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2058,60.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2170,48.0,connector,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2224,96.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2228,96.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2327,68.8,neo-capitalist,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2476,56.0,builder,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2755,56.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,2825,80.0,neo-capitalist,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,3182,69.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,3270,86.4,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,3493,72.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,3816,64.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,3909,64.0,connector,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,4058,77.2,neo-capitalist,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,4141,82.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,4276,96.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,4756,80.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,4777,80.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,4955,80.8,neo-capitalist,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,5213,72.0,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,5653,90.4,builder,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,5735,72.8,builder,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,6257,80.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,6336,67.2,dreamer,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,6345,72.0,angel,8
0x83d498de2ef7de7076768c0f5a660e9433f45b22,6789,106.4,dreamer,8
0xe36c3e5ade45bb09c0ff17a23d241a956f7da962,3397,103.0,connector,8
0xe36c3e5ade45bb09c0ff17a23d241a956f7da962,3398,80.0,connector,8
0x3018c8ad9b0b5e217e31ee70752b6c6032251cc2,1314,93.0,angel,8
0x8450e1397c3938ec43cb646dbae760273372001b,1266,72.0,builder,8
0x8450e1397c3938ec43cb646dbae760273372001b,2297,72.0,connector,8
0xe224a464e5b021636474a89c5b4bcb46dbd1da25,2236,64.0,neo-capitalist,8
0xe224a464e5b021636474a89c5b4bcb46dbd1da25,6810,87.0,angel,8
0xaf6e148b68e12e7acbde71344e6ae1c99b12dd32,1512,103.0,dreamer,8
0xaf6e148b68e12e7acbde71344e6ae1c99b12dd32,1513,64.0,dreamer,8
0x6fbb1030b44ff7e9cbd27038abb5ac94e21e7c07,922,75.2,neo-capitalist,8
0x6fbb1030b44ff7e9cbd27038abb5ac94e21e7c07,2274,84.0,angel,8
0x6fbb1030b44ff7e9cbd27038abb5ac94e21e7c07,2275,97.0,angel,8
0x6fbb1030b44ff7e9cbd27038abb5ac94e21e7c07,4029,75.2,connector,8
0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,994,33.6,connector,8
0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,1991,84.8,angel,8
0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,2754,68.8,dreamer,8
0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,7132,94.8,neo-capitalist,8
0x3fcfbbdbaf2d42c3e36bb7eb621e9675abd4149b,1657,64.0,connector,8
0x268e94649f4f2b7609d012494783d908f051fe74,2589,80.0,neo-capitalist,8
0x268e94649f4f2b7609d012494783d908f051fe74,2590,90.0,neo-capitalist,8
0xea67f4e46ffbf42e825abd331c6b288927844acd,3331,94.4,angel,8
0xea67f4e46ffbf42e825abd331c6b288927844acd,3332,94.4,angel,8
0xea67f4e46ffbf42e825abd331c6b288927844acd,4526,94.4,dreamer,8
0xea67f4e46ffbf42e825abd331c6b288927844acd,4527,94.4,dreamer,8
0xea67f4e46ffbf42e825abd331c6b288927844acd,4543,94.4,dreamer,8
0xea67f4e46ffbf42e825abd331c6b288927844acd,4544,94.4,dreamer,8
